56,EE4521,Điều khiển robot công nghiệp,2,2,0.75
56,EE4522,Mẫu và kiểm tra mẫu,2,2,0.75
56,EE4524,Đo và kiểm tra không phá hủy,2,2,0.75
56,EE4525,Vi hệ thống,2,2,0.75
56,EE4526,Lập trình C cho hệ thống nhúng,2,2,0.75
56,EE4528,Đo lường nâng cao,2,3,0.75
56,EE4529,CĐ3: Tin học công nghiệp,2,2,0.75
56,EE5011,Thực tập tốt nghiệp,4,10,0.5
56,EE5012,Thực tập tốt nghiệp,4,10,0.5
56,FLE3101,English for Professional Purposes 2,4,5,0.5
56,EE5013,Thực tập tốt nghiệp,4,10,0.5
56,EE5014,Thực tập tốt nghiệp,4,10,0.5
56,EE5015,Thực tập tốt nghiệp,4,10,0.5
56,EE5021,Thực tập tốt nghiệp,4,10,0.5
56,EE5032,Thực tập tốt nghiệp,4,10,0.5
56,EE5042,Thực tập tốt nghiệp,4,10,0.5
56,EE5052,Thực tập tốt nghiệp,4,10,0.5
56,EE5111,Đồ án tốt nghiệp,10,25,0.5
57,EE5112,Đồ án tốt nghiệp,10,25,0.5
57,EE5113,Đồ án tốt nghiệp,10,25,0.5
57,EE5114,Đồ án tốt nghiệp,10,25,0.5
57,EE5115,Đồ án tốt nghiệp,10,25,0.5
57,EE5121,Đồ án tốt nghiệp,10,25,0.5
57,EE5132,Đồ án tốt nghiệp,10,25,0.5
57,EE5142,Đồ án tốt nghiệp,10,25,0.5
57,EE5152,Đồ án tốt nghiệp,10,25,0.5
57,ET3061,Điện tử số,4,6.5,0.7
57,ET3570,Thực tập nhận thức,1,2,1
57,ET4210,Đồ án thiết kế II,2,4,1
57,ET4220,Mạng thông tin,3,5.5,0.7
57,ET4230,Mạng máy tính,3,4.5,0.7
57,ET4240,Phân tích và thiết kế hướng đối tượng,3,5,0.7
57,ET4250,Hệ thống viễn thông,3,4,0.7
57,ET4260,Đa phương tiện,2,3.5,0.7
57,ET4280,Kỹ thuật mạng nâng cao,2,3,0.7
57,ET4290,Hệ điều hành,2,3,0.7
57,ET4300,Đa phương tiện nâng cao,2,3,0.7
57,ET4310,Thông tin quang,3,4.5,0.7
58,ET4320,Kỹ thuật siêu cao tần - antenna,3,5,0.7
58,ET4330,Thông tin di động,2,3,0.7
58,ET4340,Thiết kế VLSI,3,4,0.7
58,ET4350,Điện tử công nghiệp,2,3,0.7
58,ET4360,Thiết kế hệ nhúng,2,3,0.7
58,ET4370,Kỹ thuật truyền hình,2,3.5,0.7
58,ET4380,Thông tin vệ tinh,2,3,0.7
58,ET4390,Định vị và dẫn đường,2,4,0.7
58,ET4400,Đo lường tự động,2,3,0.7
58,ET4410,Tổ chức và quy hoạch mạng viễn thông,2,3,0.7
58,ET4420,Điện tử y sinh,2,4,0.7
58,ET4430,Lập trình nâng cao,2,3,0.7
58,ET4440,Cơ sở điện sinh học,2,4,0.7
58,ET4450,Giải phẫu và sinh lý học,2,3,0.7
58,ET4460,Cảm biến và KT đo lường y sinh,3,5.5,0.7
58,ET4470,Mạch xử lý tín hiệu y sinh,2,3.5,0.7
58,ET4480,Công nghệ chẩn đoán hình ảnh I,3,4,0.7
58,ET4490,Công nghệ chẩn đoán hình ảnh II,3,4,0.7
58,ET4500,Xử lý ảnh y tế,3,4.5,0.7
58,ET4510,Thiết bị điện tử y sinh I,2,4,0.7
59,ET4520,Thiết bị điện tử y sinh II,3,4.5,0.7
59,ET4530,Y học hạt nhân và kỹ thuật xạ trị,3,4,0.7
59,ET4540,Hệ thống thông tin y tế,3,4,0.7
59,ET4560,Laser trong y tế,2,3,0.7
59,ET4570,Xử lý tín hiệu y sinh số,3,4.5,0.7
59,ET4580,Xác suất và các quá trình ngẫu nhiên,2,3,0.7
59,ET4590,Cơ sở xử lý ảnh số,3,4,0.7
59,ET4600,Công nghệ Nano,2,3,0.7
59,ET5010,Thực tập tốt nghiệp,4,10,0.5
59,ET5110,Đồ án tốt nghiệp,10,25,0.5
59,MI3013,Toán rời rạc,3,4,0.7
59,MI3023,Giải tích hàm,4,6,0.7
59,MI3033,Xác suất thống kê,4,6,0.7
59,MI3043,Giải tích số,4,5,0.7
59,MI3053,Các phương pháp tối ưu,4,5,0.7
59,MI3063,Cấu trúc dữ liệu và giải thuật,3,4,0.7
59,MI3073,Phương trình đạo hàm riêng,4,5,0.7
59,MI3083,Giải tích phức và ứng dụng,3,4,0.7
59,MI3103,Hệ điều hành Unix (Linux),3,4,0.7
59,MI3113,Kiến trúc máy tính và hợp ngữ,3,4,0.7
60,MI3123,Phân tích và thiết kế hệ thống,3,4,0.7
60,MI3133,Đại số hiện đại,2,3,0.7
60,MI4013,Lý thuyết Otomat và ngôn ngữ hình thức,3,4,0.7
60,MI4020,Phân tích số liệu,3,4,0.7
60,MI4021,Xemina (IIa),2,3,0.5
60,MI4022,Xemina (IIb),2,3,0.5
60,MI4023,Phân tích số liệu,3,4,0.7
60,MI4030,Mô hình toán kinh tế,3,4,0.7
60,MI4031,Phương pháp phần tử hữu hạn,2,3,0.7
60,MI4032,Mô hình tính toán song song,2,3,0.7
60,MI4033,Mô hình toán kinh tế,3,4,0.7
60,MI4040,Thực tập cơ sở,2.5,5,0.5
60,MI4041,Xấp xỉ ngẫu nhiên,2,3,0.7
60,MI4042,Lập trình mạng,2,3,0.7
60,MI4043,Thực tập cơ sở,2.5,5,0.7
60,MI4050,Chuỗi thời gian,3,4,0.7
60,MI4053,Chuỗi thời gian,3,4,0.7
60,MI4060,Hệ thống và mạng máy tính,3,4.5,0.7
60,MI4061,Tăng cường tốc độ hội tụ,2,3,0.7
60,MI4062,Lập trình 3D,2,3,0.7
61,MI4063,Hệ thống và mạng máy tính,3,4.5,0.7
61,MI4070,Cơ sở toán học của hệ mờ,2,3,0.7
61,MI4071,Thống kê phi tham số,2,3,0.7
61,MI4072,Lập trình mô phỏng,2,3,0.7
61,MI4073,Cơ sở toán học của hệ mờ,3,4,0.7
61,MI4080,Phương pháp sai phân,3,4,0.7
61,MI4081,Quy hoạch lõm,2,3,0.7
61,MI4082,Xây dựng bảo trì và quản trị mạng,2,3,0.7
61,MI4083,Phương pháp sai phân,3,4,0.7
61,MI4240,Tối ưu hóa tổ hợp,3,4,0.7
61,MI4092,Kỹ thuật lập trình cho thiết bị ngoại vi,2,3,0.7
61,MI4093,Lý thuyết nhận dạng,3,4,0.7
61,MI4101,Các phép biến đổi tích phân,2,3,0.7
61,MI4102,Hệ thống thông tin định vị (GIS),2,3,0.7
61,MI4103,Mô phỏng ngẫu nhiên và ứng dụng,3,4,0.7
61,MI4110,Mô phỏng ngẫu nhiên và ứng dụng,3,4,0.7
61,MI4111,Tính toán song song,2,3,0.7
61,MI4113,Phương pháp phần tử hữu hạn,2,3,0.5
61,MI4120,Thực tập chuyên ngành,2,4,0.7
61,MI4121,Giải gần đúng các phương trình toán tử,2,3,0.7
62,MI4112,An toàn máy tính,2,3,0.7
62,MI4123,Thực tập chuyên ngành,2,4,0.7
62,MI4130,Đồ án môn học chuyên ngành,1,2,0.5
62,MI4140,Cơ sở dữ liệu nâng cao,3,4,0.7
62,MI4150,Lý thuyết nhận dạng,3,4,0.7
62,MI4160,Lập trình tính toán,3,4,0.7
62,MI4170,Các mô hình ngẫu nhiên và ứng dụng,2,3,0.7
62,MI4180,Các phép biến đổi số và ứng dụng,3,4,0.7
62,MI4190,Logic thuật toán,3,4,0.7
62,MI4200,Khai phá dữ liệu,3,4,0.7
62,MI4210,Hệ hỗ trợ quyết định,3,4,0.7
62,MI4220,Cơ sở trí tuệ nhân tạo và hệ chuyên gia,3,4,0.7
62,MI4230,Điều khiển tối ưu,2,3,0.7
62,MI4250,Đồ họa máy tính,2,3,0.7
62,MI5010,Thực tập tốt nghiệp,4,10,0.5
62,MI5013,Thực tập tốt nghiệp,4,10,0.5
62,MI5110,Đồ án tốt nghiệp,10,25,0.5
62,MI5113,Đồ án tốt nghiệp,10,25,0.5
62,PH1036,Vật lý đại cương III,4,5.5,0.6
62,PH3302,Kỹ thuật phân tích cấu trúc II,2,4,0.7
63,PH4010,Vật liệu bán dẫn,2,2,0.7
63,PH4020,Kỹ thuật phân tích phổ,3,4.5,0.7
63,PH4030,Thực tập kỹ thuật,3,6,1
63,PH4040,Vật lý và kỹ thuật màng mỏng,3,4.5,0.7
63,PH4050,Laser,2,4,0.7
63,PH4060,Công nghệ vật liệu,2,2,0.7
63,PH4070,Công nghệ vi điện tử,3,3,0.7
63,PH4080,Từ học và vật liệu từ,3,4.5,0.7
63,PH4090,Các cấu trúc nano,2,3.5,0.7
63,PH4100,Công nghệ và linh kiện MEMS,3,4.5,0.7
63,PH4110,Hóa lý chất rắn,2,2,0.7
63,PH4120,Mô phỏng linh kiện và quá trình bán dẫn,2,2,0.7
63,PH4130,Vật liệu polyme,2,3.5,0.7
63,PH4200,Cơ sở vật lý môi trường,2,4,0.7
63,PH4211,Phương pháp thực nghiệm hạt nhân I,2,4,0.7
63,PH4212,Phương pháp thực nghiệm hạt nhân II,2,4,0.7
63,PH4221,Điện tử hạt nhân I,2,4,0.7
63,PH4222,Điện tử hạt nhân II,2,4,0.7
63,PH4230,Thực tập kỹ thuật,3,6,0.5
63,PH4240,Vật lý nơtrôn,2,4,0.7
64,PH4251,Kỹ thuật vật lý môi trường I,2,4,0.7
64,PH4252,Kỹ thuật vật lý môi trường II,2,4,0.7
64,PH4260,Lò phản ứng và nhà máy điện hạt nhân,2,3,0.7
64,PH4270,Bảo vệ an toàn bức xạ,2,4,0.7
64,PH4280,Kỹ thuật máy gia tốc và ứng dụng,2,4,0.7
64,PH4290,Xác định liều lượng bức xạ,2,4,0.7
64,PH4300,Kiểm tra không phá mẫu,2,4,0.7
64,PH4410,Tin học vật lý nâng cao,3,4.5,0.7
64,PH4430,Chuyên đề vật lý kỹ thuật,3,6,0.7
64,PH4440,Phương pháp Monte-Carlo,2,3.5,0.7
64,PH4450,Thiết kế mạch điện tử,3,4.5,0.7
64,PH4460,Mô phỏng trong vật lý,2,3.5,0.7
64,PH4470,Thực tập kỹ thuật,3,6,0.5
64,PH4480,Vi điều khiển,2,3.5,0.7
64,PH4500,Phương pháp nguyên lý ban đầu,3,4.5,0.7
64,PH4520,Chuyên đề khoa học vật liệu,3,6,0.7
64,PH4530,CAD and CAM,3,6,0.7
64,PH4601,Cơ sở kỹ thuật ánh sáng I,2,4,0.7
64,PH4602,Cơ sở kỹ thuật ánh sáng II,2,4,0.7
64,PH4620,Thực tập kỹ thuật,3,6,0.5
65,PH4630,Dụng cụ quang,2,2,0.7
65,PH4650,Kỹ thuật đo lường ánh sáng,3,4.5,0.7
65,PH4660,Vật lý laser,2,2,0.7
65,PH4670,Thiết kế hệ thống chiếu sáng,3,4.5,0.7
65,PH4680,Hệ thống điện cho chiếu sáng,2,2,0.7
65,PH4690,Kỹ thuật hiển thị hình ảnh,2,2,0.7
65,PH4700,Đo lường học lượng tử,2,3,0.7
65,PH4720,Quy hoạch thực nghiệm,3,4,0.7
65,PH5010,Thực tập tốt nghiệp,4,10,0.5
65,PH5020,Thực tập tốt nghiệp,4,10,0.5
65,PH5030,Thực tập tốt nghiệp,4,10,0.5
65,PH5040,Thực tập tốt nghiệp,4,10,0.5
65,PH5110,Đồ án tốt nghiệp,10,25,0.5
65,PH5120,Đồ án tốt nghiệp,10,25,0.5
65,PH5130,Đồ án tốt nghiệp,10,25,0.5
65,PH5140,Đồ án tốt nghiệp,10,25,0.5
65,CH4000,Động học xúc tác,3,4,0.75
65,CH4001,Tổng hợp các hợp chất trung gian hóa dầu,2,3,0.75
65,CH4002,Hóa học dầu mỏ,3,4,0.75
65,CH4003,Hoá học xenluloza - giấy,2,3,0.75
66,CH4004,Sản phẩm dầu mỏ,3,4,0.75
66,CH4005,Phân tích hóa lý,2,3,0.75
66,CH4006,Công nghệ chế biến dầu,4,5,0.75
66,CH4007,Chuyên đề,2,3,0.75
66,CH4008,Công nghệ chế biến khí,3,4,0.75
66,CH4009,Hóa học và hóa lý polyme,2,3,0.75
66,CH4010,Công nghệ tổng hợp hữu cơ hóa dầu,3,4,0.75
66,CH4011,Đường ống bể chứa,2,3,0.75
66,CH4012,Thiết bị tổng hợp hữu cơ hóa dầu,3,4,0.75
66,CH4014,Thí nghiệm chuyên ngành 1,2,6,0.75
66,CH4016,Thí nghiệm chuyên ngành 2,3,9,0.75
66,CH4018,Hóa học và công nghệ chế biến than,2,3,0.75
66,CH4020,Đồ án môn học chuyên ngành,2,4,0.75
66,CH4022,Thực tập nhận thức,3,6,0.75
66,CH4024,Thực tập kỹ thuật,2,4,0.75
66,CH4060,Hóa học polyme,3,6,0.7
66,CH4061,Hóa học dầu mỏ,2,2,0.75
66,CH4062,Hóa lý polyme,3,4,0.7
66,CH4063,Động học xúc tác,2,2,0.75
66,CH4064,Kỹ thuật sản xuất chất dẻo,3,4,0.7
67,CH4065,Thiết bị phản ứng,2,2,0.75
67,CH4067,Hoá học xenluloza - giấy,2,3,0.75
67,CH4068,Kỹ thuật sản xuất chất tạo màng và sơn,3,6,0.75
67,CH4069,Hoá học polyme phân huỷ sinh học,2,2,0.75
67,CH4070,Kỹ thuật gia công cao su,3,6,0.75
67,CH4071,Hoá học polyme y sinh,2,2,0.75
67,CH4072,Kỹ thuật gia công chất dẻo,3,4,0.75
67,CH4073,Hoá học polyme silicon,2,2,0.75
67,CH4075,Công nghệ hoá học polyme blend,2,2,0.75
67,CH4076,Máy và thiết bị gia công vật liệu polyme,2,2,0.75
67,CH4078,Đồ án môn học chuyên ngành,2,4,0.75
67,CH4080,Thực tập nhận thức,3,6,0.75
67,CH4082,Thực tập kỹ thuật,2,4,0.75
67,CH4120,Điện hoá lý thuyết,4,6.5,0.7
67,CH4121,Vật liệu học trong điện hoá,2,3,0.7
67,CH4122,Công nghệ mạ,3,5,0.7
67,CH4124,Điện hoá bề mặt,2,4,0.75
67,CH4125,Điện hoá và xử lý môi trường,2,3,0.7
67,CH4127,Kỹ thuật đo điện hoá,2,4,0.7
67,CH4128,Ăn mòn và bảo vệ kim loại,3,4.5,0.6
68,CH4130,Điện phân thoát kim loại,3,5,0.75
68,CH4132,Điện phân không thoát kim loại,2,4,0.75
68,CH4134,Tổng hợp điện hoá hữu cơ,2,3,0.75
68,CH4136,Thí nghiệm chuyên ngành,3,8.5,0.75
68,CH4138,Nguồn điện hoá học,3,5,0.7
68,CH4140,Đồ án chuyên ngành,2,4,0.7
68,CH4142,Thực tập nhận thức,3,6,0.5
68,CH4144,Thực tập kỹ thuật,2,4,0.5
68,CH4180,Anh văn KHKT 1,2,3,0.8
68,CH4181,AutoCAD cho thiết kế XD nhà máy silicat,2,3,0.75
68,CH4182,Thực tập nhận thức,3,6,0.75
68,CH4183,Anh văn KHKT 2,3,4,0.8
68,CH4184,Hoá lý silicat 1,4,6.5,0.8
68,CH4186,Khoáng vật học silicat,2,3.5,0.8
68,CH4187,Thiết bị nhà máy silicat 2,2,3,0.8
68,CH4188,Thiết bị nhà máy silicat 1,3,5,0.8
68,CH4189,Hoá lý silicat 2,2,4,0.8
68,CH4190,Lò silicat 1,3,5,0.8
68,CH4191,Lò silicat 2,2,4,0.8
68,CH4194,Thực tập kỹ thuật,2,4,0.75
69,CH4196,Công nghệ vật liệu kết dính,2,3,0.8
69,CH4198,Công nghệ gốm sứ,2,3,0.8
69,CH4200,Công nghệ thuỷ tinh,2,3,0.8
69,CH4201,Chuyên đề kỹ thuật 1,2,3,0.8
69,CH4202,Công nghệ vật liệu chịu lửa,2,3,0.8
69,CH4203,Chuyên đề kỹ thuật 2,2,3,0.8
69,CH4204,Thí nghiệm chuyên ngành,4,14,0.8
69,CH4205,Công nghệ gốm thuỷ tinh,2,3,0.8
69,CH4206,Đồ án môn học chuyên ngành,2,4,0.75
69,CH4240,Thực tập nhận thức,3,6,0.75
69,CH4241,Điện hoá kỹ thuật,2,3,0.7
69,CH4242,Nhiệt động kỹ thuật hóa học,2,3,0.7
69,CH4243,Xử lí nước,2,3,0.7
69,CH4244,Giản đồ pha,2,3,0.7
69,CH4245,Công nghệ Nano,2,3,0.7
69,CH4246,Hoá học chất rắn vô cơ,2,3,0.7
69,CH4247,Thiết bị trong công nghệ các chất vô cơ,2,3,0.7
69,CH4248,Động học và thiết bị phản ứng,2,3,0.7
69,CH4249,Công nghệ xạ hiếm,2,3,0.7
69,CH4250,Kỹ thuật tách và làm sạch,2,3,0.7
70,CH4251,Công nghệ muối khoáng,2,3,0.7
70,CH4252,Vật liệu vô cơ,3,4,0.7
70,CH4253,Gốm kỹ thuật,2,3,0.7
70,CH4254,Thực tập kỹ thuật,2,4,0.75
70,CH4255,Tự động hoá trong CN các chất vô cơ,2,3,0.7
70,CH4256,Ăn mòn và bảo vệ kim loại,2,3,0.7
70,CH4257,Chế biến khoáng sản,2,3,0.7
70,CH4258,Công nghệ phân bón,2,3,0.7
70,CH4260,Công nghệ các chất Nitơ,3,4,0.7
70,CH4262,Công nghệ axit,2,3,0.7
70,CH4264,Công nghệ sôđa và các chất kiềm,2,3,0.7
70,CH4266,TN chuyên ngành,2,6,0.7
70,CH4268,Đồ án môn học chuyên ngành,2,4,0.75
70,CH4300,Hóa học chất rắn,3,5,0.75
70,CH4301,Hóa học tính toán,2,3,0.7
70,CH4302,"Nhiệt động thống kê, không CB",2,3,0.75
70,CH4303,Chuyên đề 1 (Xúc tác phức và ứng dụng),2,4,0.75
70,CH4304,Hóa lý các hiện tượng bề mặt,2,4,0.75
70,CH4308,Kỹ thuật xúc tác,3,5,0.75
70,CH4309,Kỹ thuật xử lý nước thải,2,3,0.75
71,CH4310,Hóa học các hợp chất phức,2,4,0.75
71,CH4312,Các pp PT & TH hữu cơ,2,4,0.75
71,CH4313,Hóa học vật liệu tiên tiến,2,3,0.75
71,CH4314,Điện hóa lý thuyết,3,4.5,0.8
71,CH4316,Thiết bị phản ứng,3,3,0.75
71,CH4318,Đồ án chuyên ngành,2,4,0.75
71,CH4320,Thực tập nhận thức,3,6,0.75
71,CH4322,Thực tập kỹ thuật,2,4,0.75
71,CH4362,Kỹ thuật hóa học đại cương,3,4,0.75
71,CH4363,Lý thuyết tập hợp hạt,2,3,0.75
71,CH4364,Ứng dụng tin học trong CNHH,3,5.5,0.75
71,CH4366,Mô hình điều khiển,2,4,0.7
71,CH4367,Cơ sở kỹ thuật nano,2,3,0.7
71,CH4370,Công nghệ màng,3,4,0.7
71,CH4372,Kỹ thuật công trình,2,4,0.7
71,CH4374,Kỹ thuật tách các hỗn hợp nhiều cấu tử,2,3,0.7
71,CH4376,Kỹ thuật phản ứng,2,3,0.7
71,CH4378,Kỹ thuật hệ thống,2,3,0.7
71,CH4384,Thí nghiệm chuyên ngành,2,3.5,0.75
71,CH4386,Thực tập nhận thức,3,6,0.75
72,CH4388,Thực tập kỹ thuật,2,4,0.75
72,CH4420,Hóa học gỗ,3,6,0.6
72,CH4421,Hoá học và hoá lý polyme,2,3,0.6
72,CH4422,Hóa học Xenluloza,3,6,0.6
72,CH4424,Công nghệ sản xuất Xenluloza,3,6,0.6
72,CH4425,Công nghệ In đại cương,2,2,0.75
72,CH4426,Công nghệ tẩy trắng Xenluloza,3,6,0.6
72,CH4427,Kỹ thuật sản xuất bao bì,2,3,0.75
72,CH4428,Công nghệ chuẩn bị bột giấy,3,6,0.6
72,CH4429,Hóa học phần ướt,2,3,0.75
72,CH4430,Công nghệ sản xuất giấy,3,6,0.6
72,CH4431,Công nghệ chế biến giấy loại và khử mực,2,3,0.75
72,CH4432,Thiết bị sản xuất giấy và bột giấy,3,4,0.75
72,CH4435,Sản xuất bột giấy hiệu suất cao,2,3,0.75
72,CH4436,Xử lý bề mặt giấy,2,3,0.75
72,CH4437,Tính chất của giấy và thử nghiệm,2,3,0.75
72,CH4438,Đồ án chuyên ngành,2,4,0.5
72,CH4440,Thực tập nhận thức,3,6,0.5
72,CH4442,Thực tập kỹ thuật,2,4,0.5
72,CH4480,Các quá trình cơ bản tổng hợp hữu cơ,2,3,0.75
73,CH4481,Phân tích cấu trúc bằng phổ,2,3,0.7
73,CH4482,Hóa học các hợp chất thiên nhiên,2,3,0.75
73,CH4483,Hoá học mỹ phẩm & hương liệu,2,3,0.7
73,CH4484,Các quá trình cơ bản tổng hợp hóa dược,2,3,0.75
73,CH4485,Hoá học cây thuốc & KT chiết xuất,2,2,0.75
73,CH4486,Hóa học bảo vệ thực vật,3,4,0.75
73,CH4487,Sản xuất thuốc theo tiêu chuẩn GMP,2,2,0.75
73,MSE4xxx,Thực tập tốt nghiệp,2,3,0.7
73,CH4488,KT TH các chất có hoạt tính sinh học,2,3,0.75
73,IT4020,Nhập môn lý thuyết tính toán,3,4,0.7
73,CH4017,Tiếng Anh dành cho sinh viên ngành hóa dầu,2,3,0.7
73,JP1131,Tiếng Nhật 3,4,4,0.7
73,CH4490,Cơ sở kỹ thuật bào chế,2,3,0.75
73,CH4491,CN sinh học trong hoá dựoc,2,2,0.75
73,CH4492,Hoá dược & KT tổng hợp 1,3,4,0.75
73,CH4493,Kỹ thuật gia công thuốc bảo vệ thực vật,2,2,0.75
73,CH4494,KT tổng hợp các hợp chất bảo vệ thực vật,3,4,0.75
73,CH4495,KT hoá học đại cương,3,5.5,0.75
73,CH4496,Hoá dược & KT tổng hợp 2,3,4,0.75
73,CH4498,Hoá dược & KT tổng hợp 3,2,3.5,0.75
74,CH4500,Thí nghiệm chuyên ngành,2,6,0.75
74,CH4502,Đồ án môn học chuyên ngành,2,4,0.75
74,CH4504,Thực tập nhận thức,3,6,0.75
74,CH4506,Thực tập kỹ thuật,2,4,0.75
74,CH4600,Bơm quạt máy nén,2,3,0.75
74,CH4602,Quá trình và thiết bị thuỷ cơ,4,6.5,0.75
74,CH4604,Máy gia công vật liệu rắn,2,3,0.75
74,CH4606,Máy gia công vật liệu dẻo,2,3,0.75
74,CH4608,Cơ sở tính toán máy và thiết bị,4,6,0.7
74,CH4610,Quá trình và thiết bị chuyển khối,4,6,0.75
74,CH4612,Quá trình và thiết bị nhiệt lạnh,4,6,0.75
74,CH4613,CN hữu cơ hoá dầu,2,3,0.75
74,CH4614,Quá trình và thiết bị sấy,2,3.5,0.75
74,IT4030,Nhập môn hệ quản trị cơ sở dữ liệu,2,3,0.7
74,CH4615,CN vô cơ điện hoá & silicat,2,3,0.75
74,CH4616,Thiết bị phản ứng,4,5,0.75
74,CH4617,Thiết kế lắp đặt công trình hoá chất,2,3,0.75
74,CH4618,Đồ án môn học,1,2,0.75
74,CH4619,Kỹ thuật đường ống và phụ kiện,2,3,0.75
74,CH4620,Đồ án chuyên ngành,2,4,0.75
75,CH4621,Máy vận chuyển Vật liệu rời,2,3,0.75
75,CH4623,Ứng dụng tin học trong CNHH,2,4,0.75
75,CH4624,Thực tập nhận thức,1,2,0.75
75,CH4625,Tiếng Anh chuyên ngành,2,3,0.75
75,CH4626,Thực tập kỹ thuật,2,4,0.75
75,CH4627,Nhiệt động kỹ thuật,2,3,0.75
75,CH4629,Chuyên đề,2,3,0.75
75,CH4631,Kỹ thuật an toàn và môi trường,2,3,0.75
75,CH4633,Công nghệ hàn,2,3,0.75
75,CH4660,Kỹ thuật sắp chữ dàn trang,2,3,0.75
75,CH4661,Các vật liệu in đặc biệt,2,3,0.75
75,CH4662,Kỹ thuật xử lý ảnh,3,3,0.75
75,CH4663,Chuyên đề,2,3,0.75
75,CH4664,Kỹ thuật xuất dữ liệu và chế khuôn in,3,4.5,0.75
75,CH4665,Chế khuôn in từ dữ liệu số,2,3,0.75
75,CH4666,Kỹ thuật in I,3,4,0.75
75,CH4667,Thiết kế một số nhà máy in điển hình,2,3,0.75
75,CH4668,Kỹ thuật in II,2,3,0.75
75,CH4669,KT in lưới và in lõm,2,3,0.75
75,CH4670,Kỹ thuật và thiết bị gia công sau in,4,5,0.75
76,CH4671,KT in số,2,3,0.75
76,MIL1140,Chiến thuật & kỹ thuật bắn súng tiểu liên AK,0,2,0.7
76,CH4672,An toàn lao động và môi trường ngành in,2,3,0.75
76,CH4673,Kỹ thuật gia công các loại bao bì,2,3,0.75
76,CH4674,Tổ chức và quản lý sản xuất in,2,3,0.75
76,CH4675,Tiêu chuẩn hoá chất lượng in offset,2,3,0.75
76,CH4676,Đồ án môn học,1,2,0.75
76,CH4678,Cơ sở thiết kế nhà máy in,2,3,0.75
76,CH4680,Đồ án chuyên ngành,2,4,0.75
76,CH4682,Anh văn chuyên ngành,2,3,0.75
76,CH4686,Thí nghiệm chuyên ngành 1,2,6,0.75
76,CH4688,Thí nghiệm chuyên ngành 2,3,9,0.75
76,CH4690,Thực tập nhận thức,3,6,0.75
76,CH4692,Thực tập kỹ thuật,2,4,0.75
76,CH5001,Thực tập tốt nghiệp (Hữu cơ hoá dầu),2,5,0.5
76,CH5003,Thực tập tốt nghiệp (CN điện hoá & BVKL),2,5,0.5
76,CH5006,Thực tập tốt nghiệp (Hoá lý),2,5,0.5
76,CH5009,Thực tập tốt nghiệp (CN Hoá dược),2,5,0.5
76,CH5012,Thực tập tốt nghiệp (CN in),2,5,0.5
76,CH5101,Đồ án tốt nghiệp (Hữu cơ hoá dầu),10,25,0.5
77,CH5103,Đồ án tốt nghiệp (CN điện hoá & BVKL),10,25,0.5
77,CH5104,Đồ án tốt nghiệp (CN vật liệu Silicat),10,25,0.5
77,CH5105,Đồ án tốt nghiệp (CN các hợp chất vô cơ),10,25,0.5
77,CH5106,Đồ án tốt nghiệp (Hoá lý),10,25,0.5
77,CH5108,Đồ án tốt nghiệp (CN giấy & xenluloza),10,25,0.5
77,CH5109,Đồ án tốt nghiệp (CN Hoá dược),10,25,0.5
77,CH5112,Đồ án tốt nghiệp (CN in),10,25,0.5
77,IT4040,Trí tuệ nhân tạo,3,4,0.7
77,IT4050,Thiết kế và phân tích thuật toán,3,4,0.6
77,IT4060,Lập trình mạng,2,3,0.6
77,IT4070,Ngôn ngữ và phương pháp dịch,3,4,0.7
77,IT4080,Nhập môn công nghệ phần mềm,2,3,0.7
77,IT4090,Xử lý ảnh,2,3,0.7
77,IT4091,Xử lý ảnh,2,3,0.7
77,IT4100,Đồ họa và hiện thực ảo,3,4,0.7
77,IT4110,Tính toán khoa học,3,4,0.7
77,IT4120,Các hệ cơ sở tri thức,2,3,0.7
77,IT4130,Lập trình song song,2,3,0.7
77,IT4150,Kỹ thuật mạng,2,3,0.6
77,IT4160,Vi xử lý,3,4.5,0.6
78,IT4170,Xử lý tín hiệu số,2,3,0.6
78,IT4180,Chương trình dịch,2,3,0.6
78,IT4200,Kỹ thuật ghép nối máy tính,3,4,0.6
78,IT4210,Hệ nhúng,3,4.5,0.6
78,IT4240,Quản trị dự án công nghệ thông tin,2,3,0.6
78,IT4250,Thiết kế IC,2,3,0.6
78,IT4260,An ninh mạng,2,3,0.7
78,IT4270,Hệ thống máy tính công nghiệp,2,3,0.6
78,IT4290,Xử lý tiếng nói,2,3,0.6
78,IT4300,An toàn các hệ thống thông tin,2,3,0.7
78,IT4310,Cơ sở dữ liệu nâng cao,3,4,0.7
78,IT4330,Hệ quản trị cơ sở dữ liệu,3,5,0.7
78,IT4340,Hệ trợ giúp quyết định,3,4,0.7
78,IT4360,Hệ cơ sở tri thức,3,4,0.7
78,IT4370,Mô hình các hệ thống phân tán,3,4,0.7
78,IT4400,Công nghệ Web và dịch vụ trực tuyến,2,3,0.7
78,IT4410,Nhập môn tương tác người-máy,2,3,0.6
78,IT4440,Tương tác Người –Máy,3,4,0.7
78,IT4460,Phân tích yêu cầu phần mềm,2,3,0.7
78,IT4470,Đồ họa và hiện thực ảo,3,4,0.7
79,IT4480,Làm việc nhóm và kỹ năng giao tiếp,2,2,0.7
79,IT4490,Thiết kế và xây dựng phần mềm,3,4,0.7
